"id","sender","sender_id","condition","response","response_action","eveTopleft","eveTopright","eveDownleft","eveDownright","order_one_contents","order_two_contents","order_three_contents","order_four_contents","compare1","compare2","part","order_one_contents_options","order_two_contents_options","order_three_contents_options","order_four_contents_options"
"44m7wxg4e7","show_choice","6_2_0_3_0_1_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"44m7wxg4e7","show_choice","6_2_0_3_0_2_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"44m7wxg4e7","show_choice","6_2_0_3_0_2_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"44m7wxg4e7","show_choice","6_2_0_3_0_3_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"44m7wxg4e7","show_choice","6_2_0_3_0_3_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"44m7wxg4e7","show_choice","6_2_0_3_0_4_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"44m7wxg4e7","show_choice","6_2_0_3_0_4_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"44m7wxg4e7","show_choice","6_2_0_3_0_5_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"44m7wxg4e7","show_choice","6_2_0_3_0_5_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"44m7wxg4e7","Ranking_Screen","6_2_0_3_1_0_0","C","","keypress(Enter)","C","A","D","B","eveTopleft","eveTopright","eveDownright","eveDownleft",NA,NA,"fruit","C","A","B","D"
"44m7wxg4e7","Ranking_Screen","6_2_3_3_0_0_0","C","","keypress(Enter)","F","G","H","E","eveTopright","eveDownright, eveTopleft","eveDownleft","",NA,NA,"veggie","G","FE","H",""
"44m7wxg4e7","show_choice","6_2_3_3_1_0_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_0_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_1_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_1_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_2_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_2_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_3_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_3_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_4_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_4_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_5_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"44m7wxg4e7","show_choice","6_2_3_3_1_5_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"3qw4yql5ea","Welcome","0","A","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"3qw4yql5ea","Ranking_Screen","6_0_0_3_0_0_0","A","","keypress(Enter)","D","B","C","A","eveTopleft, eveDownleft, eveTopright, eveDownright","","","",NA,NA,"fruit","DBCA","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_0_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_0_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_1_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_1_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_2_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_2_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_3_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_3_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_4_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_4_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_5_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_0_3_1_5_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_0_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_0_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_1_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_1_1_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_2_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_2_1_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_3_0_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_3_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_4_0_0","A","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_4_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_5_0_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"3qw4yql5ea","show_choice","6_0_3_3_0_5_1_0","A","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"3qw4yql5ea","Ranking_Screen","6_0_3_3_1_0_0","A","","keypress(Enter)","F","H","G","E","eveDownleft, eveDownright","eveTopleft, eveTopright","","",NA,NA,"veggie","GE","FH","",""
"cgurzexlex","Welcome","0","C","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"cgurzexlex","Ranking_Screen","6_2_0_3_0_0_0","C","","keypress(Enter)","C","A","B","D","eveTopleft","eveTopright","eveDownright","eveDownleft",NA,NA,"fruit","C","A","D","B"
"cgurzexlex","show_choice","6_2_0_3_1_0_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_0_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_1_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_1_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_2_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_2_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_3_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_3_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_4_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_4_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_5_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"cgurzexlex","show_choice","6_2_0_3_1_5_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_0_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_0_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_1_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_1_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_2_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_2_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_3_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_3_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_4_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_4_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_5_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"cgurzexlex","show_choice","6_2_3_3_0_5_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"cgurzexlex","Ranking_Screen","6_2_3_3_1_0_0","C","","keypress(Enter)","H","G","E","F","eveDownleft","eveTopright","eveTopleft","eveDownright",NA,NA,"veggie","E","G","H","F"
"j0q0lvms0t","Welcome","0","D","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"j0q0lvms0t","Ranking_Screen","6_3_0_3_0_0_0","D","","keypress(Enter)","F","H","G","E","eveDownleft","eveDownright","eveTopleft, eveTopright","",NA,NA,"veggie","G","E","FH",""
"j0q0lvms0t","show_choice","6_3_0_3_1_0_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_0_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_1_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_1_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_2_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_2_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_3_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_3_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_4_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_4_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_5_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_0_3_1_5_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_0_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_0_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_1_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_1_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_2_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_2_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_3_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_3_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_4_0_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_4_1_0","D","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_5_0_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"j0q0lvms0t","show_choice","6_3_3_3_0_5_1_0","D","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"j0q0lvms0t","Ranking_Screen","6_3_3_3_1_0_0","D","","keypress(Enter)","D","A","B","C","eveTopright","eveTopleft","eveDownright","eveDownleft",NA,NA,"fruit","A","D","C","B"
"z9sdczmqom","Welcome","0","C","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_0_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_0_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_1_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_1_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_2_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_2_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_3_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_3_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_4_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_4_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_5_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"z9sdczmqom","show_choice","6_2_0_3_0_5_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"z9sdczmqom","Ranking_Screen","6_2_0_3_1_0_0","C","","keypress(Enter)","B","A","D","C","eveDownleft","eveTopleft, eveTopright","eveDownright","",NA,NA,"fruit","D","BA","C",""
"z9sdczmqom","Ranking_Screen","6_2_3_3_0_0_0","C","","keypress(Enter)","F","H","G","E","eveDownleft","eveDownright","eveTopleft","eveTopright",NA,NA,"veggie","G","E","F","H"
"z9sdczmqom","show_choice","6_2_3_3_1_0_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_0_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_1_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_1_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_2_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_2_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_3_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_3_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_4_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_4_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_5_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"z9sdczmqom","show_choice","6_2_3_3_1_5_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"jv0bnh3n51","Welcome","0","C","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_0_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_0_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","B","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_1_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_1_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","B","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_2_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_2_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_3_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_3_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","B","C","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_4_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_4_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","A","C","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_5_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"jv0bnh3n51","show_choice","6_2_0_3_0_5_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"jv0bnh3n51","Ranking_Screen","6_2_0_3_1_0_0","C","","keypress(Enter)","D","A","B","C","eveTopright","eveDownright","eveTopleft","eveDownleft",NA,NA,"fruit","A","C","D","B"
"jv0bnh3n51","Ranking_Screen","6_2_3_3_0_0_0","C","","keypress(Enter)","F","E","H","G","eveDownright, eveTopright","eveDownleft, eveTopleft","","",NA,NA,"veggie","EG","FH","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_0_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_0_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_1_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_1_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_2_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_2_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_3_0_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_3_1_0","C","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_4_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_4_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_5_0_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"jv0bnh3n51","show_choice","6_2_3_3_1_5_1_0","C","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"id7hfx5vyc","Welcome","0","B","Continue","keypress(Enter)",NA,NA,NA,NA,"","","","",NA,NA,NA,"","","",""
"id7hfx5vyc","Ranking_Screen","6_1_0_3_0_0_0","B","","keypress(Enter)","E","F","H","G","eveTopleft","eveDownright, eveTopright","eveDownleft","",NA,NA,"veggie","E","FG","H",""
"id7hfx5vyc","show_choice","6_1_0_3_1_0_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_0_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","F","G","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_1_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_1_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","F","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_2_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_2_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","H","G","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_3_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_3_1_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","H","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_4_0_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_4_1_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","E","F","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_5_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"id7hfx5vyc","show_choice","6_1_0_3_1_5_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","G","E","veggie","","","",""
"id7hfx5vyc","Ranking_Screen","6_1_3_3_0_0_0","B","","keypress(Enter)","D","B","C","A","eveTopleft, eveTopright","eveDownright","eveDownleft","",NA,NA,"fruit","DB","A","C",""
"id7hfx5vyc","show_choice","6_1_3_3_1_0_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"id7hfx5vyc","show_choice","6_1_3_3_1_0_1_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","C","D","fruit","","","",""
"id7hfx5vyc","show_choice","6_1_3_3_1_1_0_0","B","compare2","keypress(l,L)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
"id7hfx5vyc","show_choice","6_1_3_3_1_1_1_0","B","compare1","keypress(s,S)",NA,NA,NA,NA,"","","","","D","A","fruit","","","",""
